40.7,61.9,191.1,0.208,0.0177
38.5,53.8,38.5,0.319,0.0026
38.5,47.8,37.3,0.311,0.0016
38.5,40.6,35.4,0.314,0.0015
38.5,32.1,32.1,0.306,0.0009
38.5,22.3,25.4,0.291,0.001
38.5,12.2,5.7,0.274,0.0017
38.5,8.3,294.9,0.255,0.0025
38.5,16.8,252.4,0.241,0.0045
38.5,27.1,241.1,0.231,0.0057
38.5,36.3,236.5,0.229,0.0072
38.5,44.2,234,0.23,0.0083
38.5,50.7,232.5,0.225,0.0084
38.5,56.2,231.5,0.228,0.0093
36.9,58.4,45.5,0.325,0.0054
36.9,53.3,45.8,0.323,0.0044
36.9,47.2,46,0.323,0.0037
36.9,39.9,46.4,0.318,0.0025
36.9,31.1,46.9,0.321,0.0024
36.9,20.7,48,0.302,0.0015
36.9,9.1,51.7,0.296,0.0028
36.9,3.5,209.2,0.28,0.0041
36.9,15.5,222.1,0.269,0.0061
36.9,26.5,223.7,0.249,0.0084
36.9,36.1,224.4,0.245,0.0096
36.9,44.1,224.8,0.246,0.011
36.9,50.7,225.1,0.247,0.0121
36.9,56.3,225.3,0.249,0.0128
26.4,57,122,0.222,0.0089
26.4,51.8,122.3,0.228,0.0084
26.4,45.6,122.7,0.229,0.0077
26.4,38.1,123.4,0.227,0.0064
26.4,29.2,124.7,0.234,0.005
26.4,18.8,127.7,0.239,0.0034
26.4,7.5,140.3,0.257,0.0027
26.4,5.8,272.8,0.26,0.0017
26.4,17.1,291.2,0.26,0.002
26.4,27.7,294.6,0.259,0.0021
26.4,36.9,296.1,0.262,0.0029
26.4,44.7,296.9,0.253,0.003
26.4,51.1,297.3,0.251,0.0038
26.4,56.6,297.6,0.256,0.0055
27.1,55.1,116.3,0.221,0.0098
27.1,49.6,115.6,0.223,0.0091
27.1,42.9,114.5,0.23,0.0077
27.1,34.9,112.9,0.225,0.0065
27.1,25.5,109.7,0.234,0.0045
27.1,14.9,101.7,0.249,0.0029
27.1,5.2,55.2,0.272,0.0011
27.1,10.9,324.6,0.274,0.0006
27.1,21.8,311.4,0.277,0.0009
27.1,31.7,307.2,0.267,0.0018
27.1,40.3,305.1,0.267,0.0035
27.1,47.5,303.9,0.266,0.0041
27.1,53.5,303.1,0.253,0.0058
27.1,58.5,302.5,0.259,0.0071
21.5,65.6,165.5,0.19,0.01
21.5,62.7,169.8,0.193,0.0102
21.5,59.8,175,0.197,0.0101
21.5,60,262.1,0.21,0.0064
21.5,63,267.3,0.21,0.0055
21.5,65.9,271.5,0.211,0.0062
21,65.8,159.9,0.237,0.0054
21,62.9,163.9,0.238,0.0066
21,59.9,168.8,0.237,0.0068
21,56.7,174.8,0.237,0.0073
21,53.6,182.1,0.238,0.0073
21,50.9,190.8,0.24,0.0066
21,48.9,201,0.24,0.0065
21,48,212.3,0.24,0.0067
21,48.3,223.8,0.243,0.0065
21,49.8,234.6,0.242,0.0059
21,52.2,244.2,0.252,0.0076
21,55.2,252.3,0.252,0.0053
21,58.3,258.9,0.258,0.0054
21,61.5,264.4,0.255,0.0057
21,64.5,268.8,0.26,0.0056
23.8,64.2,160.4,0.202,0.0096
23.8,61,164.2,0.199,0.0101
23.8,57.4,168.9,0.2,0.0098
23.8,53.6,174.8,0.201,0.0098
23.8,49.8,182.4,0.197,0.0092
23.8,46.3,192,0.199,0.0083
23.8,43.7,203.6,0.201,0.008
23.8,42.4,216.9,0.202,0.0072
23.8,42.9,230.5,0.202,0.0071
23.8,45,243.1,0.203,0.0066
23.8,48.1,253.7,0.207,0.0064
23.8,51.9,262.3,0.213,0.0067
23.8,55.7,269,0.215,0.0068
23.8,59.5,274.3,0.217,0.0072
23.8,62.9,278.5,0.22,0.0079
53.5,61.8,9.4,0.502,0.0019
53.5,58,5.4,0.567,0.001
53.5,53.8,0.2,0.683,0.0093
53.5,49.3,353.5,0.501,0.0003
53.5,44.8,344.5,0.432,0.0011
53.5,40.9,332.6,0.388,0.0019
53.5,38.4,318,0.356,0.0034
53.5,38,301.8,0.345,0.0041
53.5,39.9,286.4,0.328,0.0058
53.5,43.4,273.6,0.314,0.0067
53.5,47.7,263.7,0.305,0.0083
53.5,52.2,256.3,0.299,0.009
53.5,56.5,250.6,0.299,0.0094
53.5,60.5,246.3,0.307,0.0106
30.1,56,104.3,0.297,0.0046
30.1,50.9,100.9,0.304,0.0052
30.1,45.1,96.2,0.305,0.0042
30.1,38.6,89.2,0.299,0.0031
30.1,31.7,78.2,0.303,0.0018
30.1,25.8,60.1,0.317,0.0012
30.1,23.1,33.7,0.341,0
30.1,25.4,6.6,0.393,0.0017
30.1,31.1,347.6,0.391,0.0007
30.1,38,336,0.373,0.0001
30.1,44.6,328.7,0.364,0.0009
30.1,50.6,323.8,0.363,0.0021
30.1,55.8,320.3,0.362,0.0024
45.9,54.7,38.7,0.278,0.005
45.9,48.8,39.1,0.265,0.0045
45.9,41.8,39.8,0.253,0.0038
45.9,33.4,40.9,0.24,0.0038
45.9,23.5,43,0.224,0.0036
45.9,12.2,49,0.209,0.0049
45.9,2.6,134.2,0.196,0.0046
45.9,12.8,205.8,0.186,0.0101
45.9,24,211.4,0.181,0.0131
45.9,33.9,213.4,0.18,0.0164
45.9,42.2,214.5,0.184,0.0198
45.9,49.1,215.1,0.187,0.0234
45.9,54.9,215.6,0.194,0.0264
31.3,63,86,0.271,0.0077
31.3,59.5,81.8,0.281,0.0071
31.3,55.8,76.5,0.286,0.0062
31.3,52,69.7,0.297,0.0055
31.3,48.2,61.2,0.297,0.0045
31.3,45,50.5,0.31,0.0031
31.3,42.9,37.8,0.332,0.0018
31.3,42.3,23.9,0.347,0.0005
31.3,43.6,10.4,0.367,0
31.3,46.3,358.4,0.359,0.0003
31.3,49.8,348.6,0.351,0.0017
31.3,53.7,340.8,0.337,0.0012
31.3,57.5,334.7,0.329,0.0036
31.3,61.2,329.9,0.318,0.0025
26.9,56.3,117.4,0.208,0.0097
26.9,51,116.9,0.208,0.0084
26.9,44.6,116.2,0.217,0.0075
26.9,36.9,115.2,0.216,0.0061
26.9,27.8,113.3,0.224,0.0047
26.9,17.3,108.8,0.232,0.0032
26.9,6.2,87,0.249,0.0014
26.9,7.7,325,0.257,0.0004
26.9,18.9,309.3,0.261,0.0004
26.9,29.3,305.5,0.255,0.0014
26.9,38.2,303.8,0.25,0.0015
26.9,45.8,302.8,0.241,0.0027
26.9,52.1,302.1,0.241,0.0031
26.9,57.3,301.7,0.24,0.0023
30.4,61.1,98,0.282,0.0103
30.4,57,94.7,0.286,0.0094
30.4,52.4,90.3,0.294,0.0081
30.4,47.3,84.4,0.297,0.007
30.4,41.9,76.2,0.303,0.0052
30.4,36.7,64.4,0.316,0.0033
30.4,32.8,48.3,0.332,0.0017
30.4,31.4,28.5,0.351,0
30.4,33.2,9,0.393,0.0011
30.4,37.4,353.3,0.378,0.0002
30.4,42.7,342.1,0.356,0.0009
30.4,48.1,334.2,0.344,0.0016
30.4,53.2,328.5,0.335,0.0027
30.4,57.8,324.2,0.328,0.0034
45.1,55.5,27.6,0.341,0.0017
45.1,50,25.4,0.34,0.0012
45.1,43.5,22.1,0.336,0.0006
45.1,36,16.8,0.322,0.0008
45.1,27.6,7.5,0.293,0.0001
45.1,19.5,348.3,0.268,0.0013
45.1,15.5,310.3,0.242,0.0037
45.1,19.4,272.1,0.224,0.0064
45.1,27.4,252.7,0.213,0.0089
45.1,35.8,243.2,0.206,0.0117
45.1,43.4,237.9,0.206,0.0135
45.1,49.9,234.6,0.207,0.0159
45.1,55.4,232.3,0.208,0.0178
43.1,56.9,42.9,0.294,0.0046
43.1,51.5,43.9,0.293,0.0043
43.1,45.1,45.3,0.284,0.0039
43.1,37.4,47.4,0.274,0.0034
43.1,28.3,51.1,0.259,0.0032
43.1,18,59.7,0.242,0.0035
43.1,8.2,92.7,0.225,0.0042
43.1,10,177.4,0.214,0.0062
43.1,20.3,200.4,0.206,0.0088
43.1,30.4,207.2,0.203,0.0111
43.1,39.2,210.5,0.199,0.0129
43.1,46.6,212.4,0.202,0.015
43.1,52.8,213.6,0.209,0.0166
43.1,57.9,214.5,0.208,0.0191
45.6,64,7,0.349,0.0003
45.6,61,2.2,0.352,0.0012
45.6,57.9,356.3,0.354,0.0018
45.6,58.9,273,0.24,0.0142
45.6,62,267.4,0.238,0.0163
45.6,65,262.9,0.236,0.0181
41.7,59,22.3,0.283,0.0009
41.7,54.5,18.6,0.299,0.0005
41.7,49.4,13.6,0.304,0.0009
41.7,43.8,6.6,0.32,0.0013
41.7,38.2,356.4,0.309,0.0017
41.7,33.3,341.7,0.262,0.0003
41.7,30.6,322.3,0.24,0.0015
41.7,31.2,301.2,0.222,0.0041
41.7,34.9,283.3,0.21,0.0067
41.7,40.3,270.5,0.205,0.0092
41.7,45.9,261.6,0.206,0.0118
41.7,51.3,255.4,0.204,0.0149
41.7,56.2,250.9,0.204,0.0164
41.7,60.5,247.6,0.193,0.0191
29.6,58.1,106.1,0.217,0.0086
29.6,53.3,103.4,0.217,0.0074
29.6,47.7,99.7,0.221,0.0064
29.6,41.4,94.3,0.226,0.0053
29.6,34.4,85.9,0.232,0.0037
29.6,27.4,71.8,0.247,0.0022
29.6,22.4,48.3,0.265,0.0004
29.6,22.1,17.8,0.29,0.0004
29.6,26.8,353.2,0.312,0.0012
