55.4,56.4,38.7,0.005231886
55.4,51,40.1,0.004385505
55.4,44.5,42.1,0.003942191
55.4,36.8,45.3,0.00392267
55.4,27.8,51,0.004344987
55.4,18,63.8,0.005299441
55.4,10.2,103.4,0.006942676
55.4,13.2,164.9,0.009508325
55.4,22.6,187.5,0.013225341
55.4,32.1,195.9,0.018314652
55.4,40.5,200.1,0.024970335
55.4,47.6,202.6,0.033290149
55.4,53.6,204.3,0.043524864
54.4,60.9,52.7,0.011757247
54.4,56.7,56.4,0.010475498
54.4,52,61.2,0.009682169
54.4,46.9,67.7,0.009395838
54.4,41.5,76.8,0.009599995
54.4,36.6,89.5,0.010412674
54.4,33.3,106.6,0.011991104
54.4,32.7,126.2,0.01442473
54.4,35.1,144.6,0.017950079
54.4,39.6,158.9,0.022782145
54.4,44.9,169.1,0.029051953
54.4,50.1,176.5,0.036764931
54.4,55,181.8,0.046304499
54.4,59.4,185.8,0.057787281
57.5,64.5,2.3,0.000433861
57.5,61.3,358,0.000121415
57.5,57.9,352.8,0.000223195
57.5,54.5,346.2,0.000732453
57.5,51.1,338.1,0.001649671
57.5,48.2,328.2,0.003036168
57.5,46.3,316.7,0.004983822
57.5,45.8,304.2,0.007668777
57.5,46.7,291.9,0.01123673
57.5,48.9,280.7,0.015983028
57.5,51.9,271.3,0.022062903
57.5,55.3,263.6,0.029796968
57.5,58.7,257.3,0.039350226
57.5,62.1,252.4,0.051255614
53.5,66.4,61.9,0.022054824
53.5,63.5,66.1,0.020266693
53.5,60.4,71.2,0.019076973
53.5,57.2,77.5,0.01851725
53.5,54.2,85,0.018624627
53.5,51.5,94.1,0.019383663
53.5,50.8,138.3,0.03162985
53.5,53.2,147.9,0.037567088
53.5,56.2,155.9,0.045128284
53.5,59.3,162.6,0.054112873
53.5,62.4,168,0.064895162
53.5,65.4,172.5,0.07787925
56.1,57.5,12.4,0.000610671
56.1,52.7,8.7,0.000286468
56.1,47.3,3.6,0.000334369
56.1,41.3,356.3,0.000755526
56.1,35.2,345.3,0.001577955
56.1,30.1,328.8,0.00287928
56.1,27.7,306.6,0.004806773
56.1,29.3,283.6,0.007576002
56.1,34,265.8,0.011421125
56.1,40,253.8,0.016599482
56.1,46,245.8,0.023280708
56.1,51.6,240.3,0.031783182
56.1,56.5,236.3,0.042169628
53.7,59.8,44.9,0.007884386
53.7,55.2,47.4,0.006716822
53.7,49.8,50.8,0.005971562
53.7,43.6,55.7,0.005662422
53.7,36.6,63.3,0.005799874
53.7,29.4,75.7,0.006431535
53.7,23.6,96.7,0.007689606
53.7,21.9,126.7,0.009733929
53.7,25.6,153.7,0.012766335
53.7,32.3,170.7,0.017034444
53.7,39.5,180.8,0.022661532
53.7,46.2,187,0.029809787
53.7,52,191.3,0.03843517
53.7,57.1,194.3,0.04902703
52.7,63.6,57.2,0.015215503
52.7,60.1,61.2,0.013733619
52.7,56.3,66.4,0.012849449
52.7,52.3,72.9,0.012446733
52.7,48.2,81.3,0.012535515
52.7,44.7,92,0.013324661
52.7,42.2,105,0.014787979
52.7,41.3,119.5,0.017047001
52.7,42.5,133.8,0.020428534
52.7,45.2,146.4,0.024904328
52.7,48.8,156.7,0.030604214
52.7,52.9,164.8,0.037927218
52.7,56.9,171.1,0.046720388
52.7,60.6,176,0.05704727
55.4,59.4,4.6,0.000182424
55.4,55.3,360,4.98E-08
55.4,50.9,353.9,0.000187899
55.4,46.4,345.8,0.000748225
55.4,42.1,335.1,0.001717669
55.4,38.9,321.4,0.003170406
55.4,37.6,305.4,0.005244165
55.4,38.7,289.3,0.008128416
55.4,41.7,275.3,0.012020771
55.4,45.9,264.3,0.017187209
55.4,50.4,256,0.023764351
55.4,54.9,249.8,0.032125454
55.4,59,245,0.042329945
52.7,57.1,37.4,0.004530665
52.7,51.8,38.7,0.003657242
52.7,45.5,40.6,0.003181497
52.7,38,43.5,0.0030788
52.7,29.1,48.5,0.003367347
52.7,19.3,59.5,0.00413198
52.7,10.8,92.7,0.005484702
52.7,11.9,158.2,0.007617638
52.7,21,185.1,0.010725084
52.7,30.7,194.5,0.015065093
52.7,39.3,199,0.020756326
52.7,46.6,201.7,0.027918793
52.7,52.7,203.4,0.036660133
52.7,57.9,204.6,0.047352258
51.6,60.4,52,0.009920413
51.6,56.1,55.8,0.008757299
51.6,51.3,60.7,0.008036246
51.6,46.1,67.5,0.007805212
51.6,40.8,77,0.008059602
51.6,35.9,90.3,0.008814378
51.6,32.8,107.9,0.010252959
51.6,32.7,127.8,0.012557602
51.6,35.5,145.8,0.015826204
51.6,40.1,159.6,0.020189716
51.6,45.5,169.4,0.025954565
51.6,50.7,176.5,0.033013511
51.6,55.5,181.6,0.041606873
51.6,59.8,185.4,0.051921286
54.5,63.9,1.1,0.000626631
54.5,60.6,356.6,0.000272328
54.5,57.2,351.1,0.00031886
54.5,53.8,344.3,0.000738181
54.5,50.5,335.8,0.001552666
54.5,47.8,325.5,0.002815095
54.5,46.2,313.7,0.00461491
54.5,46,301.2,0.007084336
54.5,47.2,289.1,0.010382164
54.5,49.6,278.4,0.014707368
54.5,52.7,269.3,0.020305231
54.5,56.1,262,0.027304375
54.5,59.5,256.1,0.035948753
54.5,62.8,251.3,0.046650627
52.9,60.1,13.8,0.001014201
52.9,55.6,10.7,0.000379819
52.9,50.6,6.5,0.000121057
52.9,44.9,0.5,0.000209589
52.9,38.8,351.8,0.000654742
52.9,33,338.7,0.001488794
52.9,28.8,319.7,0.002798472
52.9,28,296.4,0.004729041
52.9,31.1,275.3,0.007468735
52.9,36.5,260.1,0.011234632
52.9,42.6,250,0.016234481
52.9,48.5,243.2,0.022672827
52.9,53.7,238.4,0.030541681
52.9,58.4,234.9,0.040367955
51.5,58.3,29.1,0.002947434
51.5,53.1,28.8,0.002065284
51.5,47,28.2,0.001554781
51.5,39.6,27.3,0.001399169
51.5,30.8,25.7,0.001600719
51.5,20.5,22.2,0.002198288
51.5,9.2,9.3,0.003280878
51.5,5.2,255.2,0.004990004
51.5,16.2,224.5,0.00754408
51.5,27,219.2,0.011168403
51.5,36.4,217.1,0.016033292
51.5,44.2,216,0.022174293
51.5,50.8,215.3,0.02990834
51.5,56.3,214.9,0.039284698
50.2,59.9,44.4,0.006852753
50.2,55.3,46.9,0.005696825
50.2,49.9,50.3,0.004938579
50.2,43.6,55.2,0.004570076
50.2,36.7,62.7,0.004629973
50.2,29.4,75,0.005112553
50.2,23.5,95.9,0.006145295
50.2,21.7,126,0.007856123
50.2,25.4,153.3,0.010435247
50.2,32.1,170.5,0.014062339
50.2,39.4,180.5,0.018924152
50.2,46.1,186.8,0.025044501
50.2,51.9,191,0.032447662
50.2,57,194,0.041544202
51.7,62.9,8.5,0.001061772
51.7,59.2,4.9,0.000369469
51.7,55.1,0.1,5.01E-05
51.7,50.7,354,8.51E-05
51.7,46.1,345.7,0.000476365
51.7,41.9,334.8,0.001241335
51.7,38.9,321,0.002438793
51.7,37.7,305,0.004182023
51.7,38.9,289,0.006631086
51.7,42,275.3,0.009933443
51.7,46.2,264.4,0.01434045
51.7,50.7,256.3,0.0199278
51.7,55.1,250.1,0.026967586
51.7,59.2,245.5,0.035598471
52,56.8,35.1,0.003838279
52,51.4,35.9,0.002995909
52,45,37,0.00253307
52,37.2,38.7,0.002430367
52,28,41.8,0.002721259
52,17.5,49.1,0.003461922
52,7.1,80.9,0.004769737
52,9.4,176.5,0.006823249
52,20.2,196.5,0.009859687
52,30.4,202.2,0.014047034
52,39.2,204.9,0.019539628
52,46.6,206.4,0.026489572
52,52.8,207.4,0.035063526
52,57.9,208.1,0.04520236
50.7,53.7,26.1,0.001713141
50.7,47.7,24.8,0.001176862
50.7,40.5,22.9,0.000999142
50.7,32,19.6,0.001167125
50.7,22.2,12.8,0.001714155
50.7,12.1,352.8,0.002715044
50.7,8.4,281.7,0.004311846
50.7,16.9,239.7,0.006700779
50.7,27.1,228.5,0.010091118
50.7,36.3,223.8,0.014661502
50.7,44.1,221.3,0.020511806
50.7,50.7,219.8,0.027865163
50.7,56.1,218.7,0.036630891
49.4,54.9,44.6,0.00491161
49.4,49.3,47.5,0.004148325
49.4,42.8,51.7,0.003774072
49.4,35.3,58.4,0.003789417
49.4,27.4,69.9,0.004228781
49.4,20.4,91.9,0.005177472
49.4,18.2,127.6,0.006783615
49.4,22.6,159.1,0.009197045
49.4,30.2,176.4,0.012616785
49.4,38.1,185.7,0.017209493
49.4,45.2,191.3,0.023030799
49.4,51.4,194.9,0.03030525
49.4,56.6,197.5,0.038942557
48.2,59.7,58.9,0.010498916
48.2,55.6,63.8,0.009491862
48.2,51.3,70.2,0.009008254
48.2,46.9,78.5,0.008956578
48.2,42.9,89.4,0.009432485
48.2,40,103,0.01048894
48.2,38.9,118.7,0.012239535
48.2,40,134.3,0.014801393
48.2,43,147.8,0.018358287
48.2,47,158.6,0.022965161
48.2,51.4,166.9,0.028818182
48.2,55.7,173.2,0.035969997
48.2,59.7,178.1,0.044574319
51,63.9,7.3,0.00125973
51,60.4,3.5,0.000506856
51,56.6,358.7,0.00014546
51,52.5,352.5,0.000142551
51,48.4,344.5,0.000494664
51,44.7,334.2,0.001222814
51,41.9,321.5,0.002377663
51,40.8,307,0.004068466
51,41.6,292.5,0.006393492
51,44.2,279.5,0.009575022
51,47.9,268.9,0.013790742
51,51.9,260.6,0.01911069
51,56,254.2,0.025866671
51,59.8,249.2,0.034074456
51,63.4,245.3,0.044304705
53.4,61.4,60.3,0.014920817
53.4,57.7,64.9,0.013731546
53.4,53.7,70.8,0.013070491
53.4,49.5,78.3,0.01287449
53.4,45.6,88.1,0.013352259
53.4,42.4,100.3,0.014441162
53.4,40.8,114.6,0.016412243
53.4,41.1,129.5,0.019307485
53.4,43.3,143.2,0.023365286
53.4,46.7,154.7,0.028637842
53.4,50.8,163.7,0.035450928
53.4,54.9,170.6,0.043658182
53.4,58.8,176,0.053488843
53.4,62.5,180.3,0.065545552
56.5,61.2,6.1,0.000328518
56.5,57.3,1.8,1.64E-05
56.5,53.2,356.2,9.89E-05
56.5,48.8,348.9,0.000568546
56.5,44.6,339.3,0.001445303
56.5,41.1,327,0.002793068
56.5,39.2,312.3,0.004724857
56.5,39.4,296.7,0.007419558
56.5,41.6,282.4,0.011063321
56.5,45.2,270.5,0.015943339
56.5,49.5,261.4,0.02228016
56.5,53.8,254.4,0.030242721
56.5,57.9,249,0.040137481
56.5,61.7,244.9,0.052263967
53.9,55.5,37.8,0.004439444
53.9,49.9,39,0.003659073
53.9,43.1,40.8,0.00327354
53.9,35.1,43.7,0.003294358
53.9,25.7,49.1,0.003742602
53.9,15.5,62.5,0.004708319
53.9,8.1,113.2,0.006343771
53.9,13.5,176.3,0.008852597
53.9,23.7,193.3,0.012511194
53.9,33.3,199.6,0.017476054
53.9,41.5,202.8,0.02382193
53.9,48.5,204.8,0.03184927
53.9,54.3,206.1,0.041533308
52.9,59.1,53.2,0.010055054
52.9,54.7,57.2,0.00902696
52.9,49.7,62.4,0.008392476
52.9,44.3,69.8,0.008281928
52.9,38.8,80.1,0.008632696
52.9,34.1,94.8,0.009606151
52.9,31.6,113.8,0.011322802
52.9,32.2,134.3,0.013916906
52.9,35.8,151.7,0.017644265
52.9,40.9,164.5,0.022587282
52.9,46.4,173.5,0.028916518
52.9,51.7,179.9,0.036821141
52.9,56.5,184.5,0.046404196
52.9,60.7,188,0.057704805
54.6,61.1,13.8,0.001096215
54.6,56.9,10.7,0.000428992
54.6,52.1,6.6,0.000147771
54.6,46.7,0.9,0.00022914
54.6,40.9,352.8,0.000674476
54.6,35.3,340.8,0.001516302
54.6,30.9,323.6,0.002847301
54.6,29.5,302.2,0.004788313
54.6,31.6,281.3,0.007552441
54.6,36.4,265.3,0.011385065
54.6,42.1,254.3,0.016445971
54.6,47.8,246.7,0.022986403
54.6,53.1,241.4,0.031233267
54.6,57.7,237.5,0.041151907
53.2,54.3,28.2,0.002270893
53.2,48.5,27.4,0.001710261
53.2,41.4,26.2,0.001511563
53.2,33,24.1,0.001675949
53.2,23.1,19.9,0.002246064
53.2,12.3,7.4,0.003291281
53.2,5.4,290.4,0.004978403
53.2,14.3,234,0.007513476
53.2,25,224.2,0.011115612
53.2,34.6,220.6,0.016005535
53.2,42.7,218.7,0.02229182
53.2,49.5,217.6,0.030158463
53.2,55.2,216.9,0.039788444
53.7,61.8,6,0.000560975
53.7,58,1.9,0.000109083
53.7,53.9,356.5,3.56E-05
53.7,49.5,349.5,0.000326765
53.7,45.3,340.3,0.000991775
53.7,41.7,328.5,0.002073513
53.7,39.5,314.1,0.003675914
53.7,39.4,298.6,0.005928604
53.7,41.3,284,0.009005875
53.7,44.7,271.8,0.013105976
53.7,48.9,262.3,0.018468489
53.7,53.2,255,0.025242583
53.7,57.4,249.4,0.033784825
53.7,61.2,245.1,0.044073683
52.2,58.6,20.4,0.001620996
52.2,53.6,18.2,0.000883659
52.2,47.9,15.2,0.000533452
52.2,41.2,10.6,0.000522277
52.2,33.6,3.3,0.000868159
52.2,25.7,350.2,0.001603002
52.2,19.4,325.2,0.002823778
52.2,18.7,288.7,0.004664585
52.2,24.1,260.7,0.007332316
52.2,31.9,245.7,0.011065139
52.2,39.6,237.5,0.016016907
52.2,46.5,232.5,0.022379243
52.2,52.5,229.3,0.030343811
52.2,57.5,227,0.039851149
49.6,61.3,50.7,0.009373608
49.6,57.2,54.1,0.008121318
49.6,52.5,58.6,0.007283106
49.6,47.2,64.7,0.006842353
49.6,41.7,73.2,0.006865315
49.6,36.4,85.4,0.0073692
49.6,32.5,102.2,0.00845531
49.6,31.3,122.5,0.01023606
49.6,33.4,142.2,0.012897195
49.6,37.9,157.5,0.016594646
49.6,43.3,168.5,0.021409347
49.6,48.8,176.1,0.027547433
49.6,53.9,181.7,0.035095156
49.6,58.4,185.7,0.044060587
52.7,65,1.9,0.001069061
52.7,61.9,357.6,0.00052825
52.7,58.7,352.3,0.000394543
52.7,55.4,345.9,0.000621994
52.7,52.2,337.9,0.001234403
52.7,49.5,328.3,0.002257974
52.7,47.7,317.3,0.003750653
52.7,47.2,305.4,0.005846651
52.7,48,293.6,0.008664033
52.7,50,282.8,0.012395495
52.7,52.8,273.5,0.017228469
52.7,56,265.9,0.023309372
52.7,59.3,259.6,0.030934262
52.7,62.5,254.6,0.040196933
52.7,65.5,250.4,0.051477774
51.1,61.2,14,0.00128624
51.1,57,10.9,0.000513055
51.1,52.2,6.8,0.000113652
51.1,46.8,1.1,6.23E-05
51.1,41,353,0.000355098
51.1,35.4,341.1,0.001010276
51.1,31.1,324.1,0.002091573
51.1,29.6,302.7,0.003724808
51.1,31.7,281.9,0.006058777
51.1,36.4,265.9,0.009289795
51.1,42.1,254.8,0.013605642
51.1,47.8,247.2,0.019170419
51.1,53,241.8,0.026092242
51.1,57.7,237.9,0.034674567
49.5,54.2,28.2,0.001980858
49.5,48.3,27.4,0.001363233
49.5,41.2,26.1,0.001088242
49.5,32.7,24,0.001164479
49.5,22.8,19.6,0.001603711
49.5,12,6.3,0.00247186
49.5,5.6,287.2,0.003894943
49.5,14.6,234.1,0.006043386
49.5,25.3,224.5,0.009123915
49.5,34.9,220.9,0.013329126
49.5,43,219,0.018755585
49.5,49.7,217.9,0.025451691
49.5,55.4,217.2,0.03376831
48.2,56.2,45.9,0.005373254
48.2,50.9,48.8,0.004478366
48.2,44.8,53.1,0.004005393
48.2,37.8,59.5,0.003888966
48.2,30.3,70.2,0.004196085
48.2,23.5,89,0.004974559
48.2,20.3,119.2,0.006352435
48.2,23,150.2,0.008470653
48.2,29.6,169.9,0.011511672
48.2,37.1,181.1,0.01561981
48.2,44.2,187.8,0.020952731
48.2,50.4,192.2,0.027534288
48.2,55.7,195.2,0.035466749
52.1,58.7,52.7,0.009331181
52.1,54.1,56.4,0.00821503
52.1,48.9,61.4,0.007555798
52.1,43.1,68.5,0.007342878
52.1,37.2,78.9,0.007646981
52.1,32,94.1,0.008502924
52.1,29.2,114.7,0.010091631
52.1,30,137.1,0.012550794
52.1,34,155.6,0.016049174
52.1,39.6,168.6,0.020757183
52.1,45.5,177.4,0.026817367
52.1,51,183.5,0.034276816
52.1,56,187.9,0.043466945
52.1,60.3,191.2,0.054214145
54.2,61.2,12.4,0.000964322
54.2,57.1,8.9,0.00031847
54.2,52.5,4.4,6.61E-05
54.2,47.4,358.1,0.000177416
54.2,42.1,349.4,0.000660155
54.2,37.2,337.2,0.001546677
54.2,33.7,320.8,0.002924712
54.2,32.8,301.6,0.004922771
54.2,35,283.2,0.007762562
54.2,39.3,268.7,0.01162861
54.2,44.4,258.2,0.01668634
54.2,49.7,250.7,0.023293423
54.2,54.5,245.3,0.031359776
54.2,58.9,241.2,0.041420186
52.8,55.3,26.7,0.002123948
52.8,49.7,25.4,0.001489418
52.8,42.9,23.5,0.001224055
52.8,34.9,20.3,0.001317359
52.8,25.6,14.2,0.001797606
52.8,15.7,359.2,0.002730388
52.8,9.1,308.7,0.0042549
52.8,14.5,252,0.006561357
52.8,24.4,234.8,0.009883733
52.8,33.8,228.1,0.014413592
52.8,41.9,224.7,0.02026533
52.8,48.8,222.6,0.027696915
52.8,54.6,221.2,0.036847513
50.5,62.7,56.6,0.012927906
50.5,59,60.5,0.011494714
50.5,55,65.6,0.010628889
50.5,50.6,72.2,0.01016351
50.5,46.2,80.8,0.010202258
50.5,42.2,92.1,0.01079029
50.5,39.5,106.2,0.012075262
50.5,38.7,122,0.014100069
50.5,40.1,137.5,0.017041922
50.5,43.3,150.8,0.021082715
50.5,47.5,161.2,0.026372849
50.5,51.9,169.1,0.032904873
50.5,56.2,175.2,0.040934407
50.5,60.1,179.9,0.050355928
53.6,63.9,6.5,0.000927872
53.6,60.5,2.5,0.00030012
53.6,56.8,357.6,6.98E-05
53.6,52.9,351.2,0.000214504
53.6,49,343.1,0.00073078
53.6,45.5,332.9,0.00164454
53.6,43,320.4,0.003040747
53.6,42.1,306.5,0.005015579
53.6,43,292.6,0.007728043
53.6,45.5,280.2,0.011371672
53.6,49,269.9,0.016180869
53.6,52.9,261.8,0.022310115
53.6,56.8,255.5,0.029950539
53.6,60.5,250.5,0.039376412
53.6,63.9,246.6,0.05076065
52.1,56,17.3,0.000955655
52.1,50.8,14.2,0.000471876
52.1,44.7,9.7,0.000338755
52.1,37.9,2.9,0.000553207
52.1,30.7,351.7,0.001139559
52.1,24.4,332.6,0.002167884
52.1,21.8,303.9,0.003748812
52.1,24.6,275.5,0.006066237
52.1,31,256.9,0.009346728
52.1,38.2,246,0.013769872
52.1,45,239.3,0.019513743
52.1,51,234.9,0.026710465
52.1,56.2,231.8,0.035573134
51.2,60.4,11.3,0.000904405
51.2,56.2,7.6,0.000277274
51.2,51.5,2.7,1.71E-05
51.2,46.3,356,0.000106087
51.2,41.1,346.6,0.000545271
51.2,36.4,333.5,0.001374811
51.2,33.4,316.4,0.002664021
51.2,33.2,297.1,0.004550402
51.2,35.9,279.6,0.007191338
51.2,40.5,266,0.010819582
51.2,45.7,256.3,0.015540593
51.2,50.8,249.3,0.021532671
51.2,55.6,244.2,0.029086972
51.2,59.8,240.4,0.038122145
49.6,58.2,26.9,0.002458254
49.6,53.1,25.8,0.001559959
49.6,47,24.2,0.00102818
49.6,39.7,21.8,0.000850095
49.6,31.2,17.7,0.001015202
49.6,21.5,9,0.001553857
49.6,12.1,344.1,0.002543454
49.6,10.2,278,0.004121482
49.6,18.7,242.6,0.006470083
49.6,28.5,231.4,0.009767266
49.6,37.4,226.4,0.014197698
49.6,45,223.6,0.019888206
49.6,51.4,221.9,0.026973779
49.6,56.7,220.7,0.035486052
48.2,59,42.9,0.005712544
48.2,54.1,45,0.004566771
48.2,48.4,47.9,0.003831543
48.2,41.7,52.2,0.003469301
48.2,34,59,0.003476437
48.2,25.9,71.2,0.003912013
48.2,19,95.2,0.004845572
48.2,17.5,133.5,0.006415192
48.2,22.8,164.1,0.008792129
48.2,30.8,180,0.012155886
48.2,38.7,188.5,0.016583602
48.2,45.8,193.5,0.022259216
48.2,51.9,196.9,0.029251647
48.2,57,199.2,0.037537676
47,62.8,56,0.011398005
47,59.1,59.9,0.009991467
47,55,65,0.009062117
47,50.6,71.6,0.00856656
47,46.2,80.2,0.008530208
47,42.2,91.5,0.008986341
47,39.4,105.5,0.010004959
47,38.6,121.4,0.011735118
47,40,137,0.014260801
47,43.2,150.3,0.017731913
47,47.4,160.8,0.02230041
47,51.8,168.8,0.027952454
47,56.1,174.8,0.034905267
47,60.1,179.6,0.043323061
50.1,63.4,6.4,0.001199845
50.1,59.9,2.3,0.000495722
50.1,56.2,357.1,0.000182468
50.1,52.3,350.6,0.000217739
50.1,48.4,342.1,0.000612319
50.1,45.1,331.5,0.001384243
50.1,42.8,318.8,0.002588423
50.1,42.2,304.8,0.004335333
50.1,43.4,291.1,0.006747478
50.1,46.1,279,0.010004398
50.1,49.6,269.2,0.014189119
50.1,53.5,261.4,0.019581515
50.1,57.4,255.3,0.026347944
50.1,61.1,250.5,0.03471438
48.4,60.3,19.9,0.001914031
48.4,55.7,17.6,0.000973751
48.4,50.5,14.4,0.000412781
48.4,44.4,9.8,0.00018548
48.4,37.5,2.7,0.000291251
48.4,30.3,351.2,0.000745376
48.4,24.2,331.6,0.001594594
48.4,21.9,302.6,0.002942828
48.4,25,274.8,0.004934103
48.4,31.5,256.8,0.00776701
48.4,38.6,246.2,0.011552217
48.4,45.4,239.7,0.016522117
48.4,51.3,235.4,0.022672946
48.4,56.5,232.3,0.03038112
51.7,60,56.3,0.011236207
51.7,55.8,60.4,0.010035014
51.7,51.1,65.8,0.009294219
51.7,46.1,73.1,0.009050624
51.7,41.1,83.2,0.009325541
51.7,36.9,96.8,0.010189261
51.7,34.5,114,0.011759521
